id_student,region,code_module,code_presentation,age_band,final_result,score,sum_click,module
74165,West Midlands Region,FFF,2014J,0-35,Pass,81.5,1897,FFF-2014J
74290,Scotland,CCC,2014B,0-35,Withdrawn,0.2,224,CCC-2014B
74290,Scotland,CCC,2014J,0-35,Withdrawn,0.2,47,CCC-2014J
74372,East Anglian Region,AAA,2013J,35-55,Fail,32.8,116,AAA-2013J
74502,Wales,DDD,2013J,0-35,Pass,106.58,3630,DDD-2013J
74521,North Region,FFF,2014B,35-55,Pass,53.0,1297,FFF-2014B
74524,East Midlands Region,FFF,2014B,35-55,Fail,10.75,96,FFF-2014B
74585,Wales,BBB,2013J,35-55,Distinction,87.13,7811,BBB-2013J
74695,North Region,BBB,2013B,0-35,Distinction,75.34,3679,BBB-2013B
74734,North Western Region,BBB,2013B,0-35,Pass,74.66,208,BBB-2013B
75091,South West Region,AAA,2013J,35-55,Pass,65.8,2992,AAA-2013J
75107,North Region,FFF,2014J,35-55,Distinction,93.5,5914,FFF-2014J
75255,North Western Region,AAA,2014J,0-35,Pass,83.0,950,AAA-2014J
75399,East Anglian Region,BBB,2013B,35-55,Pass,51.37,489,BBB-2013B
75427,East Midlands Region,DDD,2014J,0-35,Fail,113.55,1073,DDD-2014J
75454,South West Region,CCC,2014B,0-35,Pass,141.34,4465,CCC-2014B
75728,South West Region,CCC,2014B,35-55,Fail,6.09,1868,CCC-2014B
76081,East Midlands Region,DDD,2014B,0-35,Withdrawn,27.85,1048,DDD-2014B
76081,East Midlands Region,DDD,2014J,0-35,Pass,127.15,680,DDD-2014J
76536,West Midlands Region,DDD,2013B,0-35,Fail,10.29,18,DDD-2013B
76579,Yorkshire Region,EEE,2013J,0-35,Withdrawn,11.04,771,EEE-2013J
76579,Yorkshire Region,EEE,2014J,0-35,Pass,40.44,1458,EEE-2014J
76949,London Region,CCC,2014J,35-55,Pass,165.2,1482,CCC-2014J
77241,West Midlands Region,DDD,2013J,35-55,Withdrawn,16.23,224,DDD-2013J
77367,East Midlands Region,AAA,2013J,0-35,Pass,69.5,680,AAA-2013J
77692,Wales,FFF,2014J,35-55,Pass,80.25,2568,FFF-2014J
77744,North Western Region,FFF,2013J,0-35,Pass,82.25,2273,FFF-2013J
77746,Wales,FFF,2013J,0-35,Fail,9.25,110,FFF-2013J
77763,East Anglian Region,DDD,2013B,35-55,Pass,157.97,1354,DDD-2013B
77845,East Midlands Region,FFF,2014B,0-35,Fail,47.5,472,FFF-2014B
77995,East Midlands Region,FFF,2014J,0-35,Pass,52.75,897,FFF-2014J
77998,Ireland,FFF,2013B,35-55,Withdrawn,46.0,511,FFF-2013B
77998,Ireland,FFF,2014B,35-55,Pass,46.0,794,FFF-2014B
78170,West Midlands Region,DDD,2013J,0-35,Fail,112.9,2669,DDD-2013J
78255,North Region,BBB,2013J,0-35,Withdrawn,3.8,191,BBB-2013J
78255,North Region,BBB,2014B,0-35,Fail,16.14,130,BBB-2014B
78645,East Anglian Region,BBB,2013B,0-35,Fail,29.39,426,BBB-2013B
79261,South Region,FFF,2013J,0-35,Pass,82.0,2073,FFF-2013J
79403,South Region,AAA,2014J,35-55,Withdrawn,29.2,1782,AAA-2014J
79461,Scotland,CCC,2014B,0-35,Withdrawn,28.82,810,CCC-2014B
79610,West Midlands Region,FFF,2014J,0-35,Pass,85.25,2482,FFF-2014J
79683,Wales,FFF,2014B,0-35,Withdrawn,14.25,431,FFF-2014B
80329,South Region,CCC,2014B,0-35,Withdrawn,1.2,172,CCC-2014B
80329,South Region,CCC,2014J,0-35,Pass,134.98,3347,CCC-2014J
80329,South Region,DDD,2013J,0-35,Withdrawn,13.95,453,DDD-2013J
80329,South Region,DDD,2014J,0-35,Pass,126.05,636,DDD-2014J
80358,Scotland,EEE,2014J,0-35,Pass,43.84,1502,EEE-2014J
80438,East Midlands Region,FFF,2014J,0-35,Pass,46.75,5083,FFF-2014J
80448,East Midlands Region,GGG,2013J,35-55,Withdrawn,0.0,350,GGG-2013J
80491,Scotland,CCC,2014J,35-55,Withdrawn,27.68,330,CCC-2014J
80717,South West Region,BBB,2013J,35-55,Distinction,88.09,3699,BBB-2013J
80745,East Midlands Region,FFF,2013B,0-35,Pass,65.75,1015,FFF-2013B
80775,Wales,DDD,2014J,35-55,Pass,162.55,698,DDD-2014J
80868,South West Region,CCC,2014J,0-35,Pass,92.3,24139,CCC-2014J
80868,South West Region,DDD,2013J,0-35,Pass,134.47,4476,DDD-2013J
80886,North Western Region,FFF,2013B,35-55,Withdrawn,11.5,589,FFF-2013B
81351,Scotland,DDD,2013B,35-55,Fail,71.0,817,DDD-2013B
81536,Scotland,FFF,2013J,35-55,Fail,17.0,474,FFF-2013J
81754,North Western Region,GGG,2014B,0-35,Withdrawn,0.0,310,GGG-2014B
82088,East Midlands Region,DDD,2013J,35-55,Fail,32.1,1100,DDD-2013J
82201,London Region,FFF,2014B,0-35,Withdrawn,16.25,589,FFF-2014B
82201,London Region,FFF,2014J,0-35,Fail,16.25,2,FFF-2014J
82341,South East Region,GGG,2013J,0-35,Distinction,0.0,508,GGG-2013J
82535,Wales,BBB,2013B,0-35,Pass,61.45,352,BBB-2013B
82556,Ireland,FFF,2013B,0-35,Fail,15.75,1538,FFF-2013B
82575,West Midlands Region,CCC,2014B,0-35,Distinction,193.1,658,CCC-2014B
82741,East Anglian Region,BBB,2013B,0-35,Pass,64.68,879,BBB-2013B
82817,London Region,FFF,2013B,35-55,Pass,41.0,1370,FFF-2013B
83219,West Midlands Region,CCC,2014B,0-35,Pass,148.03,1055,CCC-2014B
83219,West Midlands Region,EEE,2014B,0-35,Pass,84.6,2340,EEE-2014B
83254,London Region,BBB,2013B,35-55,Pass,63.13,954,BBB-2013B
83453,West Midlands Region,CCC,2014B,35-55,Withdrawn,0.6,382,CCC-2014B
83553,West Midlands Region,DDD,2014J,0-35,Fail,16.0,393,DDD-2014J
83603,London Region,FFF,2014B,35-55,Pass,65.5,2935,FFF-2014B
84051,Wales,FFF,2013B,0-35,Fail,46.5,210,FFF-2013B
84245,Wales,BBB,2013B,0-35,Distinction,84.92,657,BBB-2013B
84299,London Region,CCC,2014B,0-35,Withdrawn,21.32,759,CCC-2014B
84299,London Region,FFF,2014B,0-35,Pass,84.75,1227,FFF-2014B
84541,North Region,BBB,2014J,0-35,Fail,6.7,179,BBB-2014J
84576,Wales,DDD,2014B,35-55,Distinction,142.4,2126,DDD-2014B
84604,North Region,FFF,2014J,35-55,Distinction,88.5,7698,FFF-2014J
84605,North Region,DDD,2013J,35-55,Withdrawn,35.1,806,DDD-2013J
84605,North Region,DDD,2014B,35-55,Pass,128.1,388,DDD-2014B
84664,North Western Region,BBB,2013B,35-55,Pass,64.25,495,BBB-2013B
84812,East Anglian Region,BBB,2013J,0-35,Pass,87.76,474,BBB-2013J
85092,South West Region,AAA,2014J,0-35,Pass,46.4,665,AAA-2014J
85144,Scotland,AAA,2014J,35-55,Pass,78.8,656,AAA-2014J
85241,South West Region,FFF,2014J,0-35,Withdrawn,6.0,204,FFF-2014J
85302,London Region,AAA,2014J,35-55,Pass,71.0,2280,AAA-2014J
85325,South Region,DDD,2013J,0-35,Withdrawn,5.9,81,DDD-2013J
85874,Scotland,FFF,2014B,35-55,Withdrawn,19.75,1853,FFF-2014B
86047,Wales,CCC,2014B,0-35,Withdrawn,4.32,175,CCC-2014B
86047,Wales,DDD,2013B,0-35,Pass,89.28,890,DDD-2013B
86291,Wales,BBB,2013B,35-55,Withdrawn,4.35,69,BBB-2013B
86291,Wales,BBB,2013J,35-55,Fail,58.73,128,BBB-2013J
86538,West Midlands Region,FFF,2013B,0-35,Withdrawn,33.0,1569,FFF-2013B
86669,East Midlands Region,FFF,2013J,0-35,Pass,87.5,2284,FFF-2013J
87107,South West Region,DDD,2013B,0-35,Pass,78.97,861,DDD-2013B
87152,East Anglian Region,FFF,2013B,0-35,Pass,84.5,2253,FFF-2013B
87264,South East Region,FFF,2014J,0-35,Distinction,91.0,8480,FFF-2014J
87322,Wales,FFF,2014J,0-35,Pass,57.0,1791,FFF-2014J
87431,South East Region,AAA,2014J,35-55,Withdrawn,25.0,802,AAA-2014J
87732,East Midlands Region,BBB,2013B,35-55,Pass,59.55,1018,BBB-2013B
87929,London Region,GGG,2013J,0-35,Pass,0.0,568,GGG-2013J
88340,Wales,BBB,2014B,0-35,Withdrawn,15.93,187,BBB-2014B
88439,East Anglian Region,DDD,2014J,0-35,Pass,161.8,809,DDD-2014J
88490,Scotland,DDD,2014B,35-55,Distinction,186.72,953,DDD-2014B
88568,North Western Region,EEE,2013J,35-55,Pass,89.36,3582,EEE-2013J
88781,South East Region,FFF,2013J,0-35,Fail,38.0,888,FFF-2013J
88910,North Western Region,DDD,2014B,0-35,Pass,104.03,576,DDD-2014B
89051,North Western Region,DDD,2013B,35-55,Pass,154.09,1163,DDD-2013B
89092,Wales,BBB,2014B,0-35,Pass,64.26,183,BBB-2014B
89188,South Region,DDD,2013J,0-35,Pass,125.72,1760,DDD-2013J
89545,South Region,EEE,2014J,0-35,Pass,83.04,595,EEE-2014J
89727,Wales,DDD,2013J,0-35,Fail,45.33,406,DDD-2013J
89778,South East Region,BBB,2014B,0-35,Distinction,86.0,141,BBB-2014B
89850,South Region,BBB,2014J,0-35,Distinction,80.9,1227,BBB-2014J
89895,Yorkshire Region,FFF,2013B,0-35,Pass,72.5,5614,FFF-2013B
89904,Wales,DDD,2014B,35-55,Pass,157.85,609,DDD-2014B
90243,Wales,BBB,2013J,35-55,Pass,56.03,1084,BBB-2013J
90361,Wales,BBB,2014B,35-55,Pass,72.72,183,BBB-2014B
90537,Scotland,DDD,2014B,0-35,Pass,132.9,810,DDD-2014B
90901,South Region,FFF,2013J,35-55,Distinction,87.0,2315,FFF-2013J
90979,East Anglian Region,DDD,2013J,35-55,Fail,28.85,168,DDD-2013J
91040,West Midlands Region,CCC,2014J,0-35,Withdrawn,17.7,446,CCC-2014J
91265,North Western Region,AAA,2013J,0-35,Pass,69.0,1494,AAA-2013J
91322,Yorkshire Region,BBB,2013B,35-55,Pass,73.22,1616,BBB-2013B
91354,Ireland,DDD,2013J,0-35,Withdrawn,16.82,103,DDD-2013J
91470,East Anglian Region,DDD,2014J,0-35,Pass,100.5,1521,DDD-2014J
91629,Wales,FFF,2013J,0-35,Fail,17.25,1657,FFF-2013J
91801,Yorkshire Region,FFF,2014J,35-55,Withdrawn,9.5,1354,FFF-2014J
92274,East Anglian Region,BBB,2013B,0-35,Withdrawn,20.45,447,BBB-2013B
92341,North Western Region,BBB,2014B,0-35,Fail,31.64,957,BBB-2014B
92391,East Anglian Region,DDD,2013J,35-55,Fail,37.92,229,DDD-2013J
92775,North Region,DDD,2013B,0-35,Fail,25.75,10981,DDD-2013B
92832,East Anglian Region,BBB,2013B,0-35,Pass,54.12,1067,BBB-2013B
92947,Wales,BBB,2013B,35-55,Distinction,83.2,1350,BBB-2013B
92993,East Anglian Region,BBB,2013B,0-35,Pass,55.07,974,BBB-2013B
94484,West Midlands Region,CCC,2014B,35-55,Pass,102.1,2275,CCC-2014B
94616,South Region,BBB,2013B,0-35,Fail,55.16,199,BBB-2013B
94749,Wales,FFF,2014J,0-35,Fail,25.0,1845,FFF-2014J
94923,Scotland,DDD,2013B,0-35,Fail,34.17,444,DDD-2013B
94961,South Region,AAA,2013J,35-55,Withdrawn,7.4,339,AAA-2013J
94961,South Region,AAA,2014J,35-55,Pass,61.7,901,AAA-2014J
94964,South West Region,DDD,2013B,0-35,Fail,6.43,199,DDD-2013B
94978,North Region,CCC,2014J,35-55,Withdrawn,12.01,1234,CCC-2014J
95356,Scotland,DDD,2013B,0-35,Withdrawn,30.51,205,DDD-2013B
95356,Scotland,DDD,2014B,0-35,Withdrawn,8.55,76,DDD-2014B
95746,East Anglian Region,FFF,2013J,0-35,Pass,80.0,936,FFF-2013J
95755,South East Region,AAA,2014J,0-35,Withdrawn,12.2,381,AAA-2014J
95906,East Midlands Region,CCC,2014B,0-35,Pass,176.26,1721,CCC-2014B
96117,London Region,GGG,2013J,35-55,Pass,0.0,539,GGG-2013J
96423,South East Region,GGG,2014B,0-35,Pass,0.0,589,GGG-2014B
96475,South East Region,BBB,2013J,0-35,Pass,48.14,207,BBB-2013J
96538,North Region,CCC,2014B,0-35,Fail,8.49,182,CCC-2014B
96592,London Region,DDD,2013B,0-35,Pass,145.0,776,DDD-2013B
96729,London Region,FFF,2013B,0-35,Pass,78.5,2707,FFF-2013B
96864,West Midlands Region,CCC,2014J,0-35,Withdrawn,0.0,96,CCC-2014J
96873,North Western Region,EEE,2013J,0-35,Fail,14.72,402,EEE-2013J
96874,South East Region,CCC,2014J,0-35,Fail,9.62,164,CCC-2014J
96874,South East Region,DDD,2014J,0-35,Fail,3.5,119,DDD-2014J
97006,East Anglian Region,BBB,2014B,35-55,Pass,67.95,189,BBB-2014B
97154,North Region,BBB,2013B,0-35,Pass,70.61,984,BBB-2013B
97567,Wales,BBB,2013J,35-55,Pass,85.8,471,BBB-2013J
97865,Yorkshire Region,BBB,2014B,0-35,Withdrawn,29.21,91,BBB-2014B
97939,Scotland,DDD,2014B,0-35,Fail,6.9,98,DDD-2014B
98094,Wales,AAA,2013J,35-55,Pass,60.6,2839,AAA-2013J
98256,West Midlands Region,FFF,2014J,0-35,Withdrawn,17.0,355,FFF-2014J
98268,Scotland,BBB,2013J,35-55,Pass,76.59,770,BBB-2013J
98313,Scotland,BBB,2013B,35-55,Pass,78.82,145,BBB-2013B
98452,South West Region,BBB,2014J,0-35,Withdrawn,0.0,35,BBB-2014J
98720,London Region,BBB,2013J,35-55,Pass,74.25,439,BBB-2013J
98842,South Region,BBB,2014J,0-35,Pass,48.25,368,BBB-2014J
99075,South Region,DDD,2014J,0-35,Fail,79.55,1369,DDD-2014J
99088,Yorkshire Region,BBB,2014J,0-35,Withdrawn,13.3,359,BBB-2014J
99151,London Region,DDD,2014B,0-35,Fail,4.6,397,DDD-2014B
99670,North Western Region,FFF,2014B,0-35,Fail,89.5,2109,FFF-2014B
99799,East Midlands Region,BBB,2014B,0-35,Pass,62.66,553,BBB-2014B
99993,East Anglian Region,FFF,2013B,0-35,Pass,83.0,3922,FFF-2013B
100064,West Midlands Region,FFF,2013J,35-55,Pass,92.0,6514,FFF-2013J
100282,Wales,BBB,2013J,0-35,Withdrawn,3.9,42,BBB-2013J
100561,East Anglian Region,DDD,2014J,0-35,Fail,103.5,950,DDD-2014J
100788,Scotland,CCC,2014J,0-35,Distinction,117.93,1261,CCC-2014J
100788,Scotland,FFF,2013J,0-35,Pass,82.0,3134,FFF-2013J
100893,Yorkshire Region,AAA,2013J,0-35,Pass,68.7,744,AAA-2013J
101116,East Anglian Region,AAA,2014J,35-55,Pass,82.9,1769,AAA-2014J
101217,London Region,FFF,2013J,35-55,Withdrawn,1.75,332,FFF-2013J
101217,London Region,FFF,2014J,35-55,Fail,8.5,385,FFF-2014J
101279,Yorkshire Region,DDD,2014J,35-55,Fail,2.75,112,DDD-2014J
101306,London Region,FFF,2013B,35-55,Fail,15.75,866,FFF-2013B
101420,Yorkshire Region,FFF,2013J,0-35,Pass,92.25,5766,FFF-2013J
101634,Yorkshire Region,FFF,2014B,0-35,Fail,21.0,380,FFF-2014B
101781,South Region,AAA,2013J,35-55,Pass,71.6,4104,AAA-2013J
102028,South Region,FFF,2013J,35-55,Distinction,85.75,4382,FFF-2013J
102067,North Western Region,BBB,2014J,0-35,Withdrawn,0.0,67,BBB-2014J
102209,Scotland,CCC,2014J,35-55,Withdrawn,9.73,535,CCC-2014J
102221,Scotland,DDD,2014J,35-55,Pass,127.75,1025,DDD-2014J
102343,East Anglian Region,FFF,2013J,0-35,Pass,75.5,3825,FFF-2013J
102806,North Western Region,AAA,2013J,0-35,Pass,76.0,1944,AAA-2013J
102850,South West Region,DDD,2013J,35-55,Pass,159.55,1749,DDD-2013J
102854,South East Region,FFF,2014J,0-35,Distinction,90.0,4400,FFF-2014J
102952,London Region,AAA,2013J,0-35,Pass,77.1,1150,AAA-2013J
103496,Ireland,BBB,2014J,35-55,Pass,52.35,1221,BBB-2014J
103535,South West Region,BBB,2014B,0-35,Pass,75.25,381,BBB-2014B
103800,Wales,DDD,2013J,0-35,Pass,129.4,170,DDD-2013J
103904,South Region,DDD,2013B,0-35,Distinction,162.5,1579,DDD-2013B
104054,South East Region,BBB,2013B,35-55,Distinction,91.07,1451,BBB-2013B
104213,South West Region,FFF,2013J,0-35,Distinction,93.0,2245,FFF-2013J
104316,London Region,FFF,2014B,0-35,Fail,34.25,928,FFF-2014B
104476,Ireland,AAA,2013J,35-55,Pass,78.9,4777,AAA-2013J
104480,North Region,CCC,2014J,0-35,Fail,76.7,203,CCC-2014J
104643,South West Region,DDD,2013J,0-35,Pass,160.55,1496,DDD-2013J
104772,South West Region,DDD,2013J,35-55,Withdrawn,13.7,816,DDD-2013J
104772,South West Region,DDD,2014J,35-55,Fail,53.05,341,DDD-2014J
105125,Yorkshire Region,FFF,2014J,0-35,Withdrawn,7.75,558,FFF-2014J
105168,Scotland,CCC,2014J,0-35,Fail,14.28,540,CCC-2014J
105168,Scotland,EEE,2013J,0-35,Fail,38.44,567,EEE-2013J
105413,South West Region,CCC,2014J,35-55,Pass,129.58,963,CCC-2014J
105523,Scotland,CCC,2014B,35-55,Pass,83.73,1201,CCC-2014B
105523,Scotland,DDD,2013J,35-55,Pass,98.15,753,DDD-2013J
105527,Scotland,BBB,2013J,35-55,Pass,79.76,993,BBB-2013J
105629,South East Region,FFF,2013J,35-55,Pass,87.75,5925,FFF-2013J
105851,West Midlands Region,BBB,2013J,0-35,Pass,73.24,385,BBB-2013J
105883,North Western Region,BBB,2013J,35-55,Pass,70.77,4022,BBB-2013J
105939,North Region,FFF,2014J,0-35,Pass,77.0,2900,FFF-2014J
106095,North Western Region,BBB,2014J,0-35,Pass,71.35,1243,BBB-2014J
106247,South Region,AAA,2013J,35-55,Withdrawn,29.3,465,AAA-2013J
106553,Yorkshire Region,DDD,2014J,0-35,Pass,121.3,548,DDD-2014J
106577,East Midlands Region,AAA,2013J,0-35,Pass,54.2,733,AAA-2013J
106588,Scotland,BBB,2013J,35-55,Distinction,82.64,981,BBB-2013J
106793,East Anglian Region,BBB,2014J,35-55,Fail,48.95,404,BBB-2014J
107028,East Midlands Region,CCC,2014B,0-35,Withdrawn,5.56,85,CCC-2014B
107028,East Midlands Region,FFF,2013J,0-35,Fail,37.0,581,FFF-2013J
107084,London Region,FFF,2013J,35-55,Fail,41.5,1493,FFF-2013J
107162,South Region,FFF,2013B,35-55,Distinction,88.25,4243,FFF-2013B
107339,Scotland,CCC,2014B,0-35,Pass,125.04,2383,CCC-2014B
107339,Scotland,EEE,2013J,0-35,Distinction,96.48,2221,EEE-2013J
107455,Ireland,FFF,2014J,0-35,Fail,73.25,1040,FFF-2014J
107489,London Region,AAA,2014J,0-35,Pass,80.5,3722,AAA-2014J
107713,East Anglian Region,BBB,2014B,0-35,Withdrawn,6.9,111,BBB-2014B
107883,North Western Region,CCC,2014J,35-55,Withdrawn,10.6,626,CCC-2014J
108118,South Region,BBB,2013J,35-55,Pass,52.86,396,BBB-2013J
108207,South Region,FFF,2014B,0-35,Pass,65.0,3260,FFF-2014B
108281,Scotland,EEE,2014J,35-55,Pass,89.72,3797,EEE-2014J
108330,West Midlands Region,FFF,2013B,35-55,Pass,57.75,3209,FFF-2013B
108377,South Region,BBB,2013B,35-55,Pass,62.17,2399,BBB-2013B
108497,South West Region,EEE,2014J,0-35,Pass,74.32,2208,EEE-2014J
108565,South West Region,DDD,2013B,0-35,Withdrawn,1.26,203,DDD-2013B
108589,Ireland,BBB,2013B,0-35,Pass,81.19,411,BBB-2013B
108760,London Region,BBB,2013J,35-55,Fail,39.64,846,BBB-2013J
108789,London Region,DDD,2013J,0-35,Fail,2.7,102,DDD-2013J
108799,Scotland,BBB,2014B,35-55,Distinction,82.35,472,BBB-2014B
108822,South Region,FFF,2014B,35-55,Distinction,89.25,7427,FFF-2014B
108834,West Midlands Region,CCC,2014B,0-35,Withdrawn,14.52,290,CCC-2014B
108859,South West Region,BBB,2014J,0-35,Pass,70.15,1996,BBB-2014J
108872,London Region,AAA,2014J,55<=,Pass,60.9,1377,AAA-2014J
108949,North Western Region,FFF,2014B,0-35,Withdrawn,20.5,452,FFF-2014B
108949,North Western Region,FFF,2014J,0-35,Fail,59.25,105,FFF-2014J
109155,South Region,AAA,2014J,0-35,Pass,67.2,3019,AAA-2014J
109372,South West Region,BBB,2013J,0-35,Pass,79.51,1450,BBB-2013J
109441,South East Region,BBB,2014J,0-35,Pass,87.45,678,BBB-2014J
109577,North Western Region,CCC,2014J,0-35,Fail,67.37,2018,CCC-2014J
109577,North Western Region,FFF,2014J,0-35,Pass,50.75,1776,FFF-2014J
109772,South Region,GGG,2014B,0-35,Pass,0.0,199,GGG-2014B
109782,Scotland,BBB,2013J,0-35,Withdrawn,28.22,154,BBB-2013J
109938,Wales,BBB,2013B,0-35,Distinction,88.33,396,BBB-2013B
110085,Ireland,FFF,2013B,0-35,Fail,52.5,1679,FFF-2013B
110116,East Midlands Region,FFF,2013B,0-35,Pass,81.75,4092,FFF-2013B
110175,East Anglian Region,AAA,2013J,35-55,Pass,63.7,998,AAA-2013J
110200,London Region,DDD,2013B,0-35,Fail,16.22,157,DDD-2013B
110524,Ireland,DDD,2014J,35-55,Pass,127.0,876,DDD-2014J
110529,Scotland,FFF,2014B,35-55,Withdrawn,14.25,3039,FFF-2014B
110640,East Anglian Region,DDD,2014J,35-55,Pass,147.25,1805,DDD-2014J
110789,East Midlands Region,EEE,2014J,0-35,Pass,53.64,1084,EEE-2014J
110820,East Anglian Region,FFF,2014J,0-35,Withdrawn,19.0,1114,FFF-2014J
110881,East Anglian Region,BBB,2013B,0-35,Pass,66.31,754,BBB-2013B
110881,East Anglian Region,FFF,2013J,0-35,Pass,73.0,4278,FFF-2013J
110911,Scotland,BBB,2014J,0-35,Pass,68.4,520,BBB-2014J
111113,North Region,DDD,2013B,0-35,Fail,6.56,367,DDD-2013B
111360,West Midlands Region,DDD,2013B,0-35,Withdrawn,7.62,386,DDD-2013B
111360,West Midlands Region,DDD,2013J,0-35,Fail,22.25,311,DDD-2013J
111548,South West Region,DDD,2013J,0-35,Withdrawn,13.05,542,DDD-2013J
111717,East Anglian Region,AAA,2013J,35-55,Pass,48.9,2343,AAA-2013J
111775,Ireland,FFF,2013B,35-55,Pass,94.0,3211,FFF-2013B
111926,East Anglian Region,DDD,2013J,0-35,Fail,32.15,967,DDD-2013J
111926,East Anglian Region,DDD,2014J,0-35,Pass,120.5,586,DDD-2014J
111942,South West Region,BBB,2013J,35-55,Pass,76.89,1853,BBB-2013J
111959,South Region,DDD,2014B,0-35,Withdrawn,30.17,431,DDD-2014B
112245,South Region,DDD,2013B,35-55,Pass,139.32,2262,DDD-2013B
112441,West Midlands Region,GGG,2014B,0-35,Pass,0.0,969,GGG-2014B
112454,South East Region,CCC,2014J,0-35,Pass,150.22,1131,CCC-2014J
113295,Yorkshire Region,AAA,2013J,35-55,Pass,77.3,3553,AAA-2013J
113565,Wales,FFF,2013J,0-35,Pass,87.75,2515,FFF-2013J
113698,South West Region,EEE,2013J,0-35,Fail,27.56,271,EEE-2013J
113702,Ireland,FFF,2014J,0-35,Withdrawn,23.0,1936,FFF-2014J
113824,East Anglian Region,EEE,2013J,0-35,Fail,31.4,590,EEE-2013J
114017,North Region,AAA,2013J,35-55,Pass,72.3,757,AAA-2013J
114367,South West Region,CCC,2014J,35-55,Pass,168.0,2234,CCC-2014J
114402,South East Region,BBB,2014J,0-35,Distinction,85.7,1123,BBB-2014J
114500,London Region,FFF,2013J,35-55,Fail,42.25,3570,FFF-2013J
114558,North Region,DDD,2013J,0-35,Pass,111.95,1620,DDD-2013J
114999,Yorkshire Region,AAA,2013J,35-55,Pass,70.8,1358,AAA-2013J
115373,South Region,FFF,2013B,0-35,Pass,82.5,3386,FFF-2013B
115452,East Anglian Region,BBB,2014B,0-35,Fail,51.6,590,BBB-2014B
116290,South Region,FFF,2013J,0-35,Fail,10.5,139,FFF-2013J
116319,East Anglian Region,GGG,2014B,0-35,Pass,0.0,276,GGG-2014B
116518,London Region,CCC,2014B,0-35,Pass,139.27,942,CCC-2014B
116529,West Midlands Region,FFF,2013J,0-35,Withdrawn,42.5,1319,FFF-2013J
116529,West Midlands Region,FFF,2014J,0-35,Fail,42.5,89,FFF-2014J
116541,Wales,AAA,2013J,0-35,Pass,59.8,1886,AAA-2013J
116603,Scotland,BBB,2013B,35-55,Distinction,66.93,1179,BBB-2013B
116606,East Midlands Region,BBB,2014J,35-55,Pass,80.45,511,BBB-2014J
116621,North Region,FFF,2014B,0-35,Distinction,89.25,5554,FFF-2014B
116631,West Midlands Region,FFF,2013J,0-35,Withdrawn,8.5,551,FFF-2013J
116692,East Anglian Region,AAA,2013J,35-55,Pass,74.2,1108,AAA-2013J
116763,Yorkshire Region,DDD,2014B,0-35,Withdrawn,7.9,115,DDD-2014B
116808,Scotland,FFF,2013J,55<=,Distinction,93.75,12175,FFF-2013J
117071,London Region,BBB,2013B,35-55,Fail,9.28,74,BBB-2013B
117197,South Region,EEE,2013J,0-35,Pass,90.88,1009,EEE-2013J
117232,Ireland,CCC,2014B,0-35,Pass,124.83,1099,CCC-2014B
117232,Ireland,FFF,2013J,0-35,Pass,78.0,1593,FFF-2013J
117281,South Region,DDD,2014B,0-35,Pass,168.28,1427,DDD-2014B
117435,South West Region,DDD,2013B,0-35,Withdrawn,30.66,1355,DDD-2013B
117510,East Anglian Region,FFF,2014B,0-35,Pass,95.0,4070,FFF-2014B
117544,South West Region,BBB,2014J,35-55,Pass,60.3,2580,BBB-2014J
117545,Wales,BBB,2014J,0-35,Fail,8.2,442,BBB-2014J
117699,South Region,BBB,2014B,0-35,Distinction,86.59,473,BBB-2014B
117818,London Region,AAA,2014J,35-55,Pass,56.5,1695,AAA-2014J
117939,South East Region,DDD,2013B,35-55,Withdrawn,19.12,666,DDD-2013B
118050,East Anglian Region,FFF,2013J,0-35,Pass,69.75,1206,FFF-2013J
118098,East Midlands Region,CCC,2014B,0-35,Fail,64.96,537,CCC-2014B
118213,London Region,BBB,2014J,35-55,Fail,36.45,21,BBB-2014J
118474,East Anglian Region,GGG,2014B,0-35,Distinction,0.0,474,GGG-2014B
118479,Ireland,DDD,2014B,0-35,Pass,168.1,3463,DDD-2014B
118532,South East Region,FFF,2013B,0-35,Pass,87.75,4531,FFF-2013B
118578,Scotland,DDD,2014J,0-35,Withdrawn,24.25,792,DDD-2014J
118668,East Anglian Region,FFF,2013B,35-55,Pass,76.0,3249,FFF-2013B
118983,East Midlands Region,AAA,2013J,0-35,Pass,59.0,284,AAA-2013J
119310,North Western Region,CCC,2014J,0-35,Withdrawn,0.66,119,CCC-2014J
119310,North Western Region,FFF,2014J,0-35,Pass,77.5,2490,FFF-2014J
119353,North Region,FFF,2013B,35-55,Pass,84.5,3708,FFF-2013B
119444,East Midlands Region,BBB,2014J,0-35,Withdrawn,0.0,83,BBB-2014J
119444,East Midlands Region,GGG,2014B,0-35,Pass,0.0,531,GGG-2014B
119471,East Midlands Region,BBB,2014B,35-55,Fail,48.68,592,BBB-2014B
119729,East Anglian Region,CCC,2014B,35-55,Withdrawn,0.2,573,CCC-2014B
119865,South West Region,FFF,2014J,0-35,Distinction,87.5,2527,FFF-2014J
119898,West Midlands Region,BBB,2013J,0-35,Pass,71.46,167,BBB-2013J
119902,South West Region,AAA,2014J,35-55,Withdrawn,46.1,2590,AAA-2014J
120236,East Midlands Region,CCC,2014J,0-35,Fail,70.8,1281,CCC-2014J
120611,South Region,GGG,2014B,35-55,Fail,0.0,125,GGG-2014B
